"UO";"EIXO";"ANO";"MES";"SIGLA";"FTE";"DS_FONTE_RECURSO";"CO";"DS_ACOMPANHAMENTO";"PROG";"NOME DO PROGRAMA";"PAOE";"NOME DA ACAO";"FUNCAO";"DS_FUNCAO";"SUBFUNCAO";"DS_SUBFUNCAO";"GR";"VL_ORCADO_INICIAL";"VL_PED";"VL_ORCADO_ATUAL";"VL_EMPENHADO";"VL_LIQUIDADO";"VL_PAGO";"VL_BLOQUEADO";"VL_CONTINGENCIADO";"VL_INDISPONIVEL";"SALDO"
"01101";1;2025;"valr_janeiro";"ALE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";1;"Atuação do Poder Legislativo";2011;"Implementação das Atividades Legislativas";1;"Legislativa";31;"Ação Legislativa";4;2331000;0;2331000;0;0;0;0;0;0;2331000
"21101";4;2025;"valr_janeiro";"SEINF";"1706";"Transferência Especial da União";3110;"Emendas Parlamentares Individuais - União";48;"Transmissão, Distribuição e Comercialização de Energia Elétrica";3450;"Execução e Gestão de Projetos de Infraestrutura em Energia Elétrica";25;"Energia";752;"Energia Elétrica";4;0;0;0;0;0;0;0;0;0;0
"18201";1;2025;"valr_janeiro";"FEMARH";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4533;"Ações de Informática da FEMARH-RR";18;"Gestão Ambiental";122;"Administração Geral";4;100000;0;100000;0;0;0;0;0;0;100000
"34101";3;2025;"valr_janeiro";"SECULT";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";0;"Código Padrão";31;"Proteção, Produção e Difusão Cultural";3545;"Ampliação de Unidades e Áreas de Lazer Componentes do Patrimônio Cultural";13;"Cultura";392;"Difusão Cultural";4;100000;0;100000;0;0;0;0;0;0;100000
"19102";7;2025;"valr_janeiro";"CBMRR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";12;"Prevenção, Combate a Sinistro e Defesa Civil ao Cidadão";2519;"Suporte Pré-Hospitalar e Proteção à Vida";6;"Segurança Pública";182;"Defesa Civil";4;100000;0;100000;0;0;0;0;0;0;100000
"19603";7;2025;"valr_janeiro";"FUNDESPOL - RR ";"2759";"Recursos Vinculados a Fundos - EA";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";2461;"Operacionalização do Fundo de Modernização, Manutenção e Desenvolvimento da Polícia Civil - FUNDESPOL - RR";6;"Segurança Pública";181;"Policiamento";4;0;0;0;0;0;0;0;0;0;0
"20601";5;2025;"valr_janeiro";"FUNSESAU";"2601";"Transferências Fundo a Fundo SUS - Bloco de Estruturação da Rede de Serv. Púb. de Saúde - EA";3110;"Emendas Parlamentares Individuais - União";78;"Atenção Integral à Saúde";3298;"Aparelhamento de Unidades de Saúde";10;"Saúde";302;"Assistência Hospitalar e Ambulatorial";4;0;0;0;0;0;0;0;0;0;0
"17101";1;2025;"valr_janeiro";"SEED";"1500";"Recursos não Vinculados de Impostos ";1001;"Manutenção e Desenvolvimento do Ensino - MDE";10;"Apoio Administrativo";4411;"Administração de Recursos Humanos da SEED";4;"Administração";122;"Administração Geral";3;0;0;0;0;0;0;0;0;0;0
"18301";1;2025;"valr_janeiro";"ITERAIMA";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4213;"Manutenção de Serviços de Transportes do ITERAIMA";21;"Organização Agrária";122;"Administração Geral";3;431500;0;431500;0;0;0;0;0;0;431500
"19602";7;2025;"valr_janeiro";"FREA/PM";"2759";"Recursos Vinculados a Fundos - EA";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";2460;"Operacionalização do Fundo de Reaparelhamento e Aperfeiçoamento da PMRR";6;"Segurança Pública";181;"Policiamento";3;0;0;0;0;0;0;0;0;0;0
"25601";1;2025;"valr_janeiro";"FUEMP/RR ";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";4;"Defesa da Ordem Jurídica e dos Interesses Sociais e Individuais Indisponíveis";2249;"Operacionalização do Fundo Especial do MPE";3;"Essencial à Justiça";62;"Defesa do Interesse Público no Processo Judiciário";3;60000;0;60000;0;0;0;0;0;0;60000
"17101";6;2025;"valr_janeiro";"SEED";"1500";"Recursos não Vinculados de Impostos ";1001;"Manutenção e Desenvolvimento do Ensino - MDE";80;"Desenvolvimento da Educação Básica";2536;"Manutenção de Serviços de Transporte Escolar - Ensino Fundamental";12;"Educação";361;"Ensino Fundamental";3;105628129;0;105628129;0;0;0;0;0;0;105628129
"19102";7;2025;"valr_janeiro";"CBMRR";"1703";"Outras Transferências de Convênios ou Instrumentos Congêneres de outras Entidades";0;"Código Padrão";12;"Prevenção, Combate a Sinistro e Defesa Civil ao Cidadão";2520;"Valorização Profissional e Qualidade de Vida";6;"Segurança Pública";182;"Defesa Civil";3;0;0;0;0;0;0;0;0;0;0
"19103";7;2025;"valr_janeiro";"PMRR";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";2049;"Policiamento Preventivo";6;"Segurança Pública";181;"Policiamento";3;101000;0;101000;0;0;0;0;0;0;101000
"22301";1;2025;"valr_janeiro";"JUCERR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4534;"Ações de Informática da JUCERR";23;"Comércio e Serviço";122;"Administração Geral";3;156833;0;156833;0;0;0;0;0;0;156833
"22102";1;2025;"valr_janeiro";"OE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";61;"Operações Especiais";2114;"Contribuição para a Formação do Patrimônio do Servidor Público - PASEP";28;"Encargos Especiais";845;"Outras Transferências";3;103933002;103933002;103933002;103933002;8728458,76;8728458,76;0;0;0;0
"18202";8;2025;"valr_janeiro";"FAPERR";"2703";"Outras Transferências de Convênios ou Instrumentos Congêneres de outras Entidades - EA";0;"Código Padrão";84;"Ciência, Tecnologia, Pesquisa e Desenvolvimento";3565;"Fomento a Programas de Empreendimentos Inovadores, Tecnológicos e Científicos. ";19;"Ciência e Tecnologia";573;"Difusão do Conhecimento Científico e Tecnológico";3;0;0;0;0;0;0;0;0;0;0
"34101";3;2025;"valr_janeiro";"SECULT";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";31;"Proteção, Produção e Difusão Cultural";3545;"Ampliação de Unidades e Áreas de Lazer Componentes do Patrimônio Cultural";13;"Cultura";392;"Difusão Cultural";4;80000;0;80000;0;0;0;0;0;0;80000
"18301";2;2025;"valr_janeiro";"ITERAIMA";"1756";"Recursos de Alienação de Bens/Ativos - Administração Indireta";0;"Código Padrão";35;"Regularização Fundiária";3120;"Georreferenciamento e Titulação de Lotes em Áreas Rurais";21;"Organização Agrária";127;"Ordenamento Territorial";4;309600;0;309600;0;0;0;0;0;0;309600
"13111";1;2025;"valr_janeiro";"SERBRAS";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4356;"Manutenção de Serviços Administrativos Gerais da SERBRAS";4;"Administração";122;"Administração Geral";4;100000;0;100000;0;0;0;0;0;0;100000
"18303";8;2025;"valr_janeiro";"IATER-RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";84;"Ciência, Tecnologia, Pesquisa e Desenvolvimento";3541;"Implementação e Gestão das Plataformas Tecnológicas Rurais";19;"Ciência e Tecnologia";606;"Extensão Rural";4;251408;0;251408;0;0;0;0;0;0;251408
"32601";3;2025;"valr_janeiro";"FUNDPE/RR";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";96;"Prestação da Defesa Jurídica e da Cidadania aos Necessitados";2378;"Operacionalização do Fundo Especial da Defensoria Pública - FUNDPE/RR";14;"Direitos à Cidadania";422;"Direitos Individuais, Coletivos e Difusos";4;150000;0;150000;0;0;0;0;0;0;150000
"18303";1;2025;"valr_janeiro";"IATER-RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4372;"Manutenção de Serviços Administrativos Gerais do IATER";20;"Agricultura";122;"Administração Geral";4;400000;0;400000;0;0;0;0;0;0;400000
"15101";1;2025;"valr_janeiro";"SEGAD";"2706";"Transferência Especial da União - EA";3110;"Emendas Parlamentares Individuais - União";10;"Apoio Administrativo";4108;"Manutenção e Conservação de Bens Imóveis da SEGAD";4;"Administração";122;"Administração Geral";4;0;0;0;0;0;0;0;0;0;0
"20601";5;2025;"valr_janeiro";"FUNSESAU";"2634";"Operações de Crédito Vinculadas à Saúde - EA";0;"Código Padrão";78;"Atenção Integral à Saúde";3298;"Aparelhamento de Unidades de Saúde";10;"Saúde";302;"Assistência Hospitalar e Ambulatorial";4;0;0;0;0;0;0;0;0;0;0
"18201";2;2025;"valr_janeiro";"FEMARH";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";82;"Gestão Ambiental e Promoção do Desenvolvimento Sustentável";2504;"Gestão do Cadastro Ambiental Rural";18;"Gestão Ambiental";542;"Controle Ambiental";3;5350000;0;5350000;0;0;0;0;0;0;5350000
"18301";1;2025;"valr_janeiro";"ITERAIMA";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4313;"Manutenção de Serviços Administrativos Gerais do ITERAIMA";21;"Organização Agrária";122;"Administração Geral";3;1157079;36522,7;1157079;0;0;0;0;0;0;1120556,3
"23602";3;2025;"valr_janeiro";"FECA";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";85;"Desenvolvimento Social";2339;"Fortalecimento do Sistema Sócioeducativo";8;"Assistência Social";243;"Assistência à Criança e ao Adolescente";3;4423911;0;4423911;0;0;0;0;0;0;4423911
"23101";3;2025;"valr_janeiro";"SETRABES";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";85;"Desenvolvimento Social";2436;"Fortalecimento da Política Pública para as Mulheres";8;"Assistência Social";244;"Assistência Comunitária";3;1237440;0;1237440;0;0;0;0;0;0;1237440
"18201";2;2025;"valr_janeiro";"FEMARH";"2700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União - EA";0;"Código Padrão";82;"Gestão Ambiental e Promoção do Desenvolvimento Sustentável";2421;"Gestão dos Recursos Hídricos";18;"Gestão Ambiental";544;"Recursos Hídricos";3;0;0;0;0;0;0;0;0;0;0
"20601";5;2025;"valr_janeiro";"FUNSESAU";"1500";"Recursos não Vinculados de Impostos ";1002;"Ações e Serviços Públicos de Saúde - ASPS";78;"Atenção Integral à Saúde";2174;"Assistência Especializada em Saúde";10;"Saúde";302;"Assistência Hospitalar e Ambulatorial";3;95658294;0;95658294;0;0;0;0;0;0;95658294
"18302";1;2025;"valr_janeiro";"ADERR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4150;"Manutenção e Conservação de Bens Imóveis da ADERR";20;"Agricultura";122;"Administração Geral";3;1567300;0;1567300;0;0;0;0;0;0;1567300
"21101";4;2025;"valr_janeiro";"SEINF";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";0;"Código Padrão";75;"Infraestrutura do Sistema Viário";2226;"Manutenção de Estradas Vicinais";26;"Transporte";782;"Transporte Rodoviário";3;3021266;0;3021266;0;0;0;0;0;0;3021266
"17101";6;2025;"valr_janeiro";"SEED";"1553";"Transferências de Recursos do FNDE - Programa Nacional de Apoio ao Transporte Escolar (PNATE)";0;"Código Padrão";80;"Desenvolvimento da Educação Básica";2536;"Manutenção de Serviços de Transporte Escolar - Ensino Fundamental";12;"Educação";361;"Ensino Fundamental";3;1782025;0;1782025;0;0;0;0;0;0;1782025
"19301";7;2025;"valr_janeiro";"DETRAN/RR";"1752";"Recursos Vinculados ao Trânsito";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";2046;"Emissão e Renovação da Carteira Nacional de Habilitação";6;"Segurança Pública";183;"Informação e Inteligência";3;0;0;0;0;0;0;0;0;0;0
"23101";3;2025;"valr_janeiro";"SETRABES";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";54;"Mais Emprego";2348;"Fortalecimento da Qualificação Social e Profissional do Trabalhador Formal e Informal";11;"Trabalho";333;"Empregabilidade";4;0;0;0;0;0;0;0;0;0;0
"21101";4;2025;"valr_janeiro";"SEINF";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";47;"Geração de Energia";3523;"Execução e Gestão de Projetos de Infraestrutura de Geração de Energia por Fontes Alternativas";25;"Energia";752;"Energia Elétrica";4;245601;0;245601;0;0;0;0;0;0;245601
"18101";1;2025;"valr_janeiro";"SEADI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4112;"Manutenção e Conservação de Bens Imóveis da SEADI";20;"Agricultura";122;"Administração Geral";4;550000;0;550000;0;0;0;0;0;0;550000
"23604";3;2025;"valr_janeiro";"FET/RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";54;"Mais Emprego";2487;"Fortalecimento da Política do Trabalho, Emprego e Renda";11;"Trabalho";331;"Proteção e Benefícios ao Trabalhador";4;25000;0;25000;0;0;0;0;0;0;25000
"18302";2;2025;"valr_janeiro";"ADERR";"1501";"Outros Recursos não Vinculados";150;"Recursos Próprio da Entidade - UOS";33;"Defesa Agropecuária";2381;"Defesa Sanitária Animal";20;"Agricultura";609;"Defesa Agropecuária";4;36000;0;36000;0;0;0;0;0;0;36000
"13107";1;2025;"valr_janeiro";"PROGE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";15;"Segurança e Defesa do Estado";3504;"Modernização da PROGE";3;"Essencial à Justiça";122;"Administração Geral";4;911016;0;911016;0;0;0;0;0;0;911016
"26601";7;2025;"valr_janeiro";"FUNPER";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";36;"Gestão do Sistema Penitenciário";2386;"Operacionalização do Fundo Penitenciário do Estado de Roraima - FUNPER";14;"Direitos à Cidadania";421;"Custódia e Reintegração Social";4;25000;0;25000;0;0;0;0;0;0;25000
"30101";1;2025;"valr_janeiro";"SECIDADES";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4136;"Manutenção e Conservação de Bens Imóveis da SECIDADES";4;"Administração";122;"Administração Geral";4;152000;0;152000;0;0;0;0;0;0;152000
"27101";1;2025;"valr_janeiro";"SEPI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4130;"Manutenção e Conservação de Bens Imóveis da SEPI";20;"Agricultura";122;"Administração Geral";4;200000;0;200000;0;0;0;0;0;0;200000
"34101";2;2025;"valr_janeiro";"SECULT";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";72;"Desenvolvimento dos Setores Produtivos";2270;"Implementação do Programa de Regionalização do Turismo";4;"Administração";695;"Turismo";4;26701;0;26701;0;0;0;0;0;0;26701
"12101";1;2025;"valr_janeiro";"TJ/RR";"1501";"Outros Recursos não Vinculados";0;"Código Padrão";3;"Prestação Jurisdicional da Justiça Estadual";2337;"Prestação Jurisdicional";2;"Judiciária";61;"Ação Judiciária";1;24034857;154396,39;24034857;154396,39;154396,39;154396,39;0;0;0;23880460,61
"20601";5;2025;"valr_janeiro";"FUNSESAU";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";78;"Atenção Integral à Saúde";2174;"Assistência Especializada em Saúde";10;"Saúde";302;"Assistência Hospitalar e Ambulatorial";3;8012212,1;0;8012212,1;0;0;0;0;0;0;8012212,1
"23101";3;2025;"valr_janeiro";"SETRABES";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";85;"Desenvolvimento Social";2517;"Atenção Integral à Política de Enfrentamento às Drogas no Estado de Roraima";8;"Assistência Social";244;"Assistência Comunitária";3;74564;0;74564;0;0;0;0;0;0;74564
"13101";7;2025;"valr_janeiro";"CASA CIVIL";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";2260;"Promoção da Cidadania";14;"Direitos à Cidadania";422;"Direitos Individuais, Coletivos e Difusos";3;74000;0;74000;0;0;0;0;0;0;74000
"22302";1;2025;"valr_janeiro";"IPEM/RR";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";0;"Código Padrão";10;"Apoio Administrativo";4235;"Manutenção de Serviços de Transportes do IPEM";4;"Administração";122;"Administração Geral";3;160402;0;160402;0;0;0;0;0;0;160402
"18301";1;2025;"valr_janeiro";"ITERAIMA";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4513;"Ações de Informática do ITERAIMA";21;"Organização Agrária";122;"Administração Geral";3;143000;8399,7;143000;0;0;0;0;0;0;134600,3
"18301";1;2025;"valr_janeiro";"ITERAIMA";"1501";"Outros Recursos não Vinculados";150;"Recursos Próprio da Entidade - UOS";10;"Apoio Administrativo";4113;"Manutenção e Conservação de Bens Imóveis do ITERAIMA";21;"Organização Agrária";122;"Administração Geral";3;528000;0;528000;0;0;0;0;0;0;528000
"21101";4;2025;"valr_janeiro";"SEINF";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";75;"Infraestrutura do Sistema Viário";2223;"Manutenção de Rodovias Federais";26;"Transporte";782;"Transporte Rodoviário";3;8500000;0;8500000;0;0;0;0;0;0;8500000
"20601";1;2025;"valr_janeiro";"FUNSESAU";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4317;"Manutenção de Serviços Administrativos Gerais da SESAU";10;"Saúde";122;"Administração Geral";3;0;0;0;0;0;0;0;0;0;0
"21101";4;2025;"valr_janeiro";"SEINF";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";0;"Código Padrão";43;"Infraestrutura em Obras Públicas e Urbanismo ";3537;"Ampliação de Prédios Públicos";4;"Administração";451;"Infraestrutura Urbana";4;1146000;0;1146000;0;0;0;0;0;0;1146000
"22101";1;2025;"valr_janeiro";"SEFAZ";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";51;"Fortalecimento e Modernização da Gestão Fiscal ";3468;"Ampliação de Unidades do Aparelho Arrecador";4;"Administração";129;"Administração de Receitas";4;1000;0;1000;0;0;0;0;0;0;1000
"18101";2;2025;"valr_janeiro";"SEADI";"2706";"Transferência Especial da União - EA";3110;"Emendas Parlamentares Individuais - União";34;"Abastecimento Agroalimentar ";2284;"Suporte a Comercialização da Produção Agropecuária, Extrativista, Florestal e Agroindustrial";20;"Agricultura";605;"Abastecimento";4;0;0;0;0;0;0;0;0;0;0
"34101";3;2025;"valr_janeiro";"SECULT";"2700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União - EA";0;"Código Padrão";31;"Proteção, Produção e Difusão Cultural";3545;"Ampliação de Unidades e Áreas de Lazer Componentes do Patrimônio Cultural";13;"Cultura";392;"Difusão Cultural";4;0;0;0;0;0;0;0;0;0;0
"21101";4;2025;"valr_janeiro";"SEINF";"1754";"Recursos de Operações de Crédito";0;"Código Padrão";43;"Infraestrutura em Obras Públicas e Urbanismo ";3536;"Obras de Infraestrutura Urbanística";15;"Urbanismo";451;"Infraestrutura Urbana";4;0;0;0;0;0;0;0;0;0;0
"23101";3;2025;"valr_janeiro";"SETRABES";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";97;"Estruturação das Unidades do SUAS-RR";3422;"Aparelhamento das Unidades da SETRABES";8;"Assistência Social";244;"Assistência Comunitária";4;3498100;0;3498100;0;0;0;0;0;0;3498100
"32101";3;2025;"valr_janeiro";"DPE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";96;"Prestação da Defesa Jurídica e da Cidadania aos Necessitados";2259;"Assistência Jurídica Gratuita ao Cidadão";14;"Direitos à Cidadania";422;"Direitos Individuais, Coletivos e Difusos";4;2029411;0;2029411;0;0;0;0;0;0;2029411
"18302";2;2025;"valr_janeiro";"ADERR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";33;"Defesa Agropecuária";2381;"Defesa Sanitária Animal";20;"Agricultura";609;"Defesa Agropecuária";4;9960;0;9960;0;0;0;0;0;0;9960
"18101";2;2025;"valr_janeiro";"SEADI";"2500";"Recursos não Vinculados de Impostos - EA";0;"Código Padrão";34;"Abastecimento Agroalimentar ";2494;"Suporte ao Processamento de Identificação da Produção Agropecuária, Extrativista, Florestal e Agroindustrial";20;"Agricultura";605;"Abastecimento";4;0;0;0;0;0;0;0;0;0;0
"21501";1;2025;"valr_janeiro";"CERR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4458;"Administração de Recursos Humanos da CERR";25;"Energia";122;"Administração Geral";1;19553869;0;19553869;0;0;0;0;0;0;19553869
"18202";8;2025;"valr_janeiro";"FAPERR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";84;"Ciência, Tecnologia, Pesquisa e Desenvolvimento";3565;"Fomento a Programas de Empreendimentos Inovadores, Tecnológicos e Científicos. ";19;"Ciência e Tecnologia";573;"Difusão do Conhecimento Científico e Tecnológico";3;2944804;0;2944804;0;0;0;0;0;0;2944804
